51
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,359.0,911.0,10.0,10.0,5.0,1
2,1,38.0,15.0,598.0,883.0,10.0,10.0,5.0,1
3,1,90.0,35.0,131.0,376.0,10.0,10.0,5.0,1
4,1,88.0,30.0,114.0,497.0,10.0,10.0,5.0,1
5,1,40.0,5.0,158.0,391.0,10.0,10.0,5.0,1
6,1,42.0,15.0,511.0,682.0,10.0,10.0,5.0,1
7,1,87.0,30.0,564.0,797.0,10.0,10.0,5.0,1
8,1,85.0,25.0,51.0,673.0,10.0,10.0,5.0,1
9,1,65.0,82.0,530.0,703.0,10.0,10.0,5.0,1
10,1,5.0,45.0,35.0,457.0,10.0,10.0,5.0,1
11,1,42.0,12.0,423.0,576.0,10.0,10.0,5.0,1
12,1,92.0,30.0,68.0,349.0,10.0,10.0,5.0,1
13,1,55.0,80.0,33.0,624.0,10.0,10.0,5.0,1
14,1,15.0,80.0,272.0,581.0,10.0,10.0,5.0,1
15,1,55.0,82.0,62.0,491.0,10.0,10.0,5.0,1
16,1,20.0,82.0,37.0,677.0,10.0,10.0,5.0,1
17,1,18.0,80.0,435.0,662.0,10.0,10.0,5.0,1
18,1,2.0,45.0,38.0,366.0,10.0,10.0,5.0,1
19,1,22.0,85.0,473.0,588.0,10.0,10.0,5.0,1
20,1,42.0,5.0,636.0,904.0,10.0,10.0,5.0,1
21,1,60.0,80.0,36.0,800.0,10.0,10.0,5.0,1
22,1,58.0,75.0,207.0,664.0,20.0,10.0,5.0,1
23,1,55.0,85.0,549.0,718.0,20.0,10.0,5.0,1
24,1,67.0,85.0,396.0,905.0,20.0,10.0,5.0,1
25,1,88.0,35.0,102.0,347.0,20.0,10.0,5.0,1
26,1,25.0,85.0,591.0,874.0,20.0,10.0,5.0,1
27,1,35.0,5.0,348.0,904.0,20.0,10.0,5.0,1
28,1,8.0,45.0,166.0,399.0,20.0,10.0,5.0,1
29,1,20.0,85.0,40.0,390.0,20.0,10.0,5.0,1
30,1,18.0,75.0,249.0,646.0,20.0,10.0,5.0,1
31,1,44.0,5.0,338.0,451.0,20.0,10.0,5.0,1
32,1,0.0,45.0,359.0,909.0,20.0,10.0,5.0,1
33,1,15.0,75.0,281.0,438.0,20.0,10.0,5.0,1
34,1,0.0,40.0,214.0,415.0,20.0,10.0,5.0,1
35,1,10.0,35.0,236.0,625.0,20.0,10.0,5.0,1
36,1,2.0,40.0,39.0,538.0,20.0,10.0,5.0,1
37,1,95.0,35.0,57.0,664.0,20.0,10.0,5.0,1
38,1,22.0,75.0,73.0,350.0,30.0,10.0,5.0,1
39,1,10.0,40.0,470.0,687.0,30.0,10.0,5.0,1
40,1,95.0,30.0,509.0,668.0,30.0,10.0,5.0,1
41,1,62.0,80.0,131.0,544.0,30.0,10.0,5.0,0
42,1,85.0,35.0,462.0,631.0,30.0,10.0,5.0,0
43,1,38.0,5.0,45.0,522.0,30.0,10.0,5.0,0
44,1,60.0,85.0,233.0,544.0,30.0,10.0,5.0,0
45,1,72.0,35.0,471.0,662.0,30.0,10.0,5.0,0
46,1,8.0,40.0,33.0,510.0,40.0,10.0,5.0,0
47,1,65.0,85.0,43.0,712.0,40.0,10.0,5.0,0
48,1,42.0,10.0,205.0,422.0,40.0,10.0,5.0,0
49,1,40.0,15.0,263.0,606.0,40.0,10.0,5.0,0
50,1,20.0,80.0,418.0,913.0,40.0,10.0,5.0,0
