51
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,2.0,48.0,0.0,954.0,1.0,10.0,5.0,1
2,1,5.0,30.0,0.0,959.0,2.0,10.0,5.0,1
3,1,65.0,35.0,0.0,960.0,3.0,10.0,5.0,1
4,1,25.0,30.0,0.0,978.0,3.0,10.0,5.0,1
5,1,42.0,7.0,0.0,961.0,5.0,10.0,5.0,1
6,1,2.0,60.0,0.0,948.0,5.0,10.0,5.0,1
7,1,24.0,12.0,0.0,964.0,5.0,10.0,5.0,1
8,1,20.0,50.0,0.0,968.0,5.0,10.0,5.0,1
9,1,65.0,20.0,716.0,956.0,6.0,10.0,5.0,1
10,1,23.0,3.0,0.0,955.0,7.0,10.0,5.0,1
11,1,35.0,17.0,0.0,972.0,7.0,10.0,5.0,1
12,1,20.0,20.0,0.0,968.0,8.0,10.0,5.0,1
13,1,63.0,65.0,0.0,948.0,8.0,10.0,5.0,1
14,1,30.0,5.0,118.0,358.0,8.0,10.0,5.0,1
15,1,40.0,25.0,0.0,978.0,9.0,10.0,5.0,1
16,1,64.0,42.0,0.0,960.0,9.0,10.0,5.0,1
17,1,10.0,43.0,323.0,563.0,9.0,10.0,5.0,1
18,1,45.0,65.0,0.0,958.0,9.0,10.0,5.0,1
19,1,41.0,49.0,0.0,974.0,10.0,10.0,5.0,1
20,1,45.0,20.0,0.0,971.0,11.0,10.0,5.0,1
21,1,53.0,52.0,0.0,965.0,11.0,10.0,5.0,1
22,1,20.0,40.0,0.0,974.0,12.0,10.0,5.0,1
23,1,20.0,65.0,146.0,386.0,12.0,10.0,5.0,1
24,1,55.0,45.0,0.0,967.0,13.0,10.0,5.0,1
25,1,47.0,47.0,0.0,973.0,13.0,10.0,5.0,1
26,1,65.0,55.0,0.0,953.0,14.0,10.0,5.0,1
27,1,5.0,5.0,234.0,474.0,16.0,10.0,5.0,1
28,1,35.0,40.0,0.0,985.0,16.0,10.0,5.0,1
29,1,41.0,37.0,0.0,983.0,16.0,10.0,5.0,1
30,1,6.0,38.0,0.0,960.0,16.0,10.0,5.0,1
31,1,55.0,60.0,329.0,569.0,16.0,10.0,5.0,1
32,1,30.0,60.0,0.0,964.0,16.0,10.0,5.0,1
33,1,15.0,60.0,0.0,957.0,17.0,10.0,5.0,1
34,1,45.0,30.0,0.0,978.0,17.0,10.0,5.0,1
35,1,11.0,14.0,167.0,407.0,18.0,10.0,5.0,1
36,1,45.0,10.0,0.0,963.0,18.0,10.0,5.0,1
37,1,50.0,35.0,0.0,975.0,19.0,10.0,5.0,1
38,1,55.0,20.0,620.0,860.0,19.0,10.0,5.0,1
39,1,10.0,20.0,0.0,960.0,19.0,10.0,5.0,1
40,1,15.0,10.0,0.0,957.0,20.0,10.0,5.0,1
41,1,40.0,60.0,0.0,964.0,21.0,10.0,5.0,0
42,1,35.0,69.0,0.0,956.0,23.0,10.0,5.0,0
43,1,30.0,25.0,639.0,879.0,23.0,10.0,5.0,0
44,1,15.0,30.0,0.0,969.0,26.0,10.0,5.0,0
45,1,31.0,52.0,0.0,972.0,27.0,10.0,5.0,0
46,1,8.0,56.0,0.0,955.0,27.0,10.0,5.0,0
47,1,55.0,5.0,146.0,386.0,29.0,10.0,5.0,0
48,1,6.0,68.0,0.0,946.0,30.0,10.0,5.0,0
49,1,60.0,12.0,0.0,956.0,31.0,10.0,5.0,0
50,1,13.0,52.0,0.0,962.0,36.0,10.0,5.0,0
