26
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,653.0,773.0,10.0,10.0,5.0,1
2,1,40.0,5.0,215.0,335.0,10.0,10.0,5.0,1
3,1,22.0,85.0,471.0,591.0,10.0,10.0,5.0,1
4,1,42.0,15.0,537.0,657.0,10.0,10.0,5.0,1
5,1,15.0,80.0,367.0,487.0,10.0,10.0,5.0,1
6,1,5.0,45.0,35.0,155.0,10.0,10.0,5.0,1
7,1,38.0,15.0,681.0,801.0,10.0,10.0,5.0,1
8,1,44.0,5.0,335.0,455.0,20.0,10.0,5.0,1
9,1,0.0,45.0,703.0,823.0,20.0,10.0,5.0,1
10,1,0.0,40.0,255.0,375.0,20.0,10.0,5.0,1
11,1,2.0,40.0,174.0,294.0,20.0,10.0,5.0,1
12,1,25.0,85.0,673.0,793.0,20.0,10.0,5.0,1
13,1,10.0,35.0,371.0,491.0,20.0,10.0,5.0,1
14,1,15.0,75.0,300.0,420.0,20.0,10.0,5.0,1
15,1,18.0,75.0,388.0,508.0,20.0,10.0,5.0,1
16,1,20.0,85.0,73.0,193.0,20.0,10.0,5.0,1
17,1,8.0,45.0,223.0,343.0,20.0,10.0,5.0,1
18,1,35.0,5.0,784.0,904.0,20.0,10.0,5.0,1
19,1,10.0,40.0,519.0,639.0,30.0,10.0,5.0,1
20,1,22.0,75.0,152.0,272.0,30.0,10.0,5.0,1
21,1,38.0,5.0,201.0,321.0,30.0,10.0,5.0,0
22,1,8.0,40.0,195.0,315.0,40.0,10.0,5.0,0
23,1,42.0,10.0,254.0,374.0,40.0,10.0,5.0,0
24,1,20.0,80.0,644.0,764.0,40.0,10.0,5.0,0
25,1,40.0,15.0,375.0,495.0,40.0,10.0,5.0,0
