26
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,653.0,773.0,10.0,10.0,5.0,1
2,1,40.0,5.0,0.0,905.0,10.0,10.0,5.0,1
3,1,22.0,85.0,0.0,910.0,10.0,10.0,5.0,1
4,1,42.0,15.0,0.0,914.0,10.0,10.0,5.0,1
5,1,15.0,80.0,367.0,487.0,10.0,10.0,5.0,1
6,1,5.0,45.0,0.0,914.0,10.0,10.0,5.0,1
7,1,38.0,15.0,0.0,914.0,10.0,10.0,5.0,1
8,1,44.0,5.0,0.0,904.0,20.0,10.0,5.0,1
9,1,0.0,45.0,0.0,909.0,20.0,10.0,5.0,1
10,1,0.0,40.0,0.0,908.0,20.0,10.0,5.0,1
11,1,2.0,40.0,174.0,294.0,20.0,10.0,5.0,1
12,1,25.0,85.0,0.0,911.0,20.0,10.0,5.0,1
13,1,10.0,35.0,371.0,491.0,20.0,10.0,5.0,1
14,1,15.0,75.0,0.0,914.0,20.0,10.0,5.0,1
15,1,18.0,75.0,0.0,916.0,20.0,10.0,5.0,1
16,1,20.0,85.0,0.0,909.0,20.0,10.0,5.0,1
17,1,8.0,45.0,0.0,917.0,20.0,10.0,5.0,1
18,1,35.0,5.0,784.0,904.0,20.0,10.0,5.0,1
19,1,10.0,40.0,0.0,918.0,30.0,10.0,5.0,1
20,1,22.0,75.0,0.0,919.0,30.0,10.0,5.0,1
21,1,38.0,5.0,201.0,321.0,30.0,10.0,5.0,0
22,1,8.0,40.0,195.0,315.0,40.0,10.0,5.0,0
23,1,42.0,10.0,0.0,909.0,40.0,10.0,5.0,0
24,1,20.0,80.0,644.0,764.0,40.0,10.0,5.0,0
25,1,40.0,15.0,0.0,915.0,40.0,10.0,5.0,0
