26
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,593.0,833.0,10.0,10.0,5.0,1
2,1,40.0,5.0,155.0,395.0,10.0,10.0,5.0,1
3,1,22.0,85.0,411.0,651.0,10.0,10.0,5.0,1
4,1,42.0,15.0,477.0,717.0,10.0,10.0,5.0,1
5,1,15.0,80.0,307.0,547.0,10.0,10.0,5.0,1
6,1,5.0,45.0,35.0,275.0,10.0,10.0,5.0,1
7,1,38.0,15.0,621.0,861.0,10.0,10.0,5.0,1
8,1,44.0,5.0,275.0,515.0,20.0,10.0,5.0,1
9,1,0.0,45.0,643.0,883.0,20.0,10.0,5.0,1
10,1,0.0,40.0,195.0,435.0,20.0,10.0,5.0,1
11,1,2.0,40.0,114.0,354.0,20.0,10.0,5.0,1
12,1,25.0,85.0,613.0,853.0,20.0,10.0,5.0,1
13,1,10.0,35.0,311.0,551.0,20.0,10.0,5.0,1
14,1,15.0,75.0,240.0,480.0,20.0,10.0,5.0,1
15,1,18.0,75.0,328.0,568.0,20.0,10.0,5.0,1
16,1,20.0,85.0,40.0,280.0,20.0,10.0,5.0,1
17,1,8.0,45.0,163.0,403.0,20.0,10.0,5.0,1
18,1,35.0,5.0,664.0,904.0,20.0,10.0,5.0,1
19,1,10.0,40.0,459.0,699.0,30.0,10.0,5.0,1
20,1,22.0,75.0,92.0,332.0,30.0,10.0,5.0,1
21,1,38.0,5.0,141.0,381.0,30.0,10.0,5.0,0
22,1,8.0,40.0,135.0,375.0,40.0,10.0,5.0,0
23,1,42.0,10.0,194.0,434.0,40.0,10.0,5.0,0
24,1,20.0,80.0,584.0,824.0,40.0,10.0,5.0,0
25,1,40.0,15.0,315.0,555.0,40.0,10.0,5.0,0
