26
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,30.0,733.0,870.0,2.0,10.0,5.0,1
2,1,25.0,30.0,415.0,514.0,3.0,10.0,5.0,1
3,1,65.0,35.0,704.0,847.0,3.0,10.0,5.0,1
4,1,20.0,50.0,0.0,968.0,5.0,10.0,5.0,1
5,1,65.0,20.0,817.0,956.0,6.0,10.0,5.0,1
6,1,35.0,17.0,0.0,972.0,7.0,10.0,5.0,1
7,1,30.0,5.0,175.0,300.0,8.0,10.0,5.0,1
8,1,45.0,65.0,581.0,666.0,9.0,10.0,5.0,1
9,1,10.0,43.0,404.0,481.0,9.0,10.0,5.0,1
10,1,41.0,49.0,0.0,974.0,10.0,10.0,5.0,1
11,1,45.0,20.0,0.0,971.0,11.0,10.0,5.0,1
12,1,20.0,65.0,206.0,325.0,12.0,10.0,5.0,1
13,1,20.0,40.0,377.0,434.0,12.0,10.0,5.0,1
14,1,55.0,45.0,0.0,967.0,13.0,10.0,5.0,1
15,1,55.0,60.0,400.0,497.0,16.0,10.0,5.0,1
16,1,30.0,60.0,577.0,632.0,16.0,10.0,5.0,1
17,1,15.0,60.0,269.0,378.0,17.0,10.0,5.0,1
18,1,45.0,10.0,409.0,494.0,18.0,10.0,5.0,1
19,1,50.0,35.0,0.0,975.0,19.0,10.0,5.0,1
20,1,10.0,20.0,272.0,373.0,19.0,10.0,5.0,1
21,1,55.0,20.0,678.0,801.0,19.0,10.0,5.0,0
22,1,15.0,10.0,32.0,243.0,20.0,10.0,5.0,0
23,1,30.0,25.0,690.0,827.0,23.0,10.0,5.0,0
24,1,15.0,30.0,0.0,969.0,26.0,10.0,5.0,0
25,1,55.0,5.0,206.0,325.0,29.0,10.0,5.0,0
