26
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,231.0,551.0,10.0,90.0,45.0,1
2,1,22.0,85.0,1946.0,2266.0,10.0,90.0,45.0,1
3,1,25.0,50.0,36.0,356.0,10.0,90.0,45.0,1
4,1,35.0,69.0,2618.0,2938.0,10.0,90.0,45.0,1
5,1,15.0,80.0,1757.0,2077.0,10.0,90.0,45.0,1
6,1,28.0,70.0,2521.0,2841.0,10.0,90.0,45.0,1
7,1,35.0,66.0,2711.0,3031.0,10.0,90.0,45.0,1
8,1,42.0,65.0,15.0,335.0,10.0,90.0,45.0,1
9,1,60.0,66.0,1181.0,1501.0,10.0,90.0,45.0,1
10,1,62.0,69.0,1087.0,1407.0,10.0,90.0,45.0,1
11,1,14.0,66.0,1563.0,1883.0,10.0,90.0,45.0,1
12,1,30.0,50.0,10.0,330.0,10.0,90.0,45.0,1
13,1,34.0,60.0,2807.0,3127.0,20.0,90.0,45.0,1
14,1,16.0,42.0,417.0,737.0,20.0,90.0,45.0,1
15,1,25.0,85.0,2039.0,2359.0,20.0,90.0,45.0,1
16,1,28.0,52.0,12.0,332.0,20.0,90.0,45.0,1
17,1,30.0,56.0,2903.0,3223.0,20.0,90.0,45.0,1
18,1,18.0,75.0,2231.0,2551.0,20.0,90.0,45.0,1
19,1,15.0,75.0,1662.0,1982.0,20.0,90.0,45.0,1
20,1,58.0,70.0,993.0,1313.0,20.0,90.0,45.0,1
21,1,22.0,75.0,2325.0,2645.0,30.0,90.0,45.0,0
22,1,45.0,70.0,133.0,453.0,30.0,90.0,45.0,0
23,1,20.0,80.0,2136.0,2456.0,40.0,90.0,45.0,0
24,1,20.0,85.0,1854.0,2174.0,40.0,90.0,45.0,0
25,1,22.0,66.0,2424.0,2744.0,40.0,90.0,45.0,0
