26
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,359.0,911.0,10.0,10.0,5.0,1
2,1,40.0,5.0,158.0,391.0,10.0,10.0,5.0,1
3,1,22.0,85.0,473.0,588.0,10.0,10.0,5.0,1
4,1,42.0,15.0,511.0,682.0,10.0,10.0,5.0,1
5,1,15.0,80.0,272.0,581.0,10.0,10.0,5.0,1
6,1,5.0,45.0,35.0,457.0,10.0,10.0,5.0,1
7,1,38.0,15.0,598.0,883.0,10.0,10.0,5.0,1
8,1,44.0,5.0,338.0,451.0,20.0,10.0,5.0,1
9,1,0.0,45.0,359.0,909.0,20.0,10.0,5.0,1
10,1,0.0,40.0,214.0,415.0,20.0,10.0,5.0,1
11,1,2.0,40.0,39.0,538.0,20.0,10.0,5.0,1
12,1,25.0,85.0,591.0,874.0,20.0,10.0,5.0,1
13,1,10.0,35.0,236.0,625.0,20.0,10.0,5.0,1
14,1,15.0,75.0,281.0,438.0,20.0,10.0,5.0,1
15,1,18.0,75.0,249.0,646.0,20.0,10.0,5.0,1
16,1,20.0,85.0,40.0,390.0,20.0,10.0,5.0,1
17,1,8.0,45.0,166.0,399.0,20.0,10.0,5.0,1
18,1,35.0,5.0,348.0,904.0,20.0,10.0,5.0,1
19,1,10.0,40.0,470.0,687.0,30.0,10.0,5.0,1
20,1,22.0,75.0,73.0,350.0,30.0,10.0,5.0,1
21,1,38.0,5.0,45.0,522.0,30.0,10.0,5.0,0
22,1,8.0,40.0,33.0,510.0,40.0,10.0,5.0,0
23,1,42.0,10.0,205.0,422.0,40.0,10.0,5.0,0
24,1,20.0,80.0,418.0,913.0,40.0,10.0,5.0,0
25,1,40.0,15.0,263.0,606.0,40.0,10.0,5.0,0
