26
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,71.0,711.0,10.0,90.0,45.0,1
2,1,22.0,85.0,1786.0,2426.0,10.0,90.0,45.0,1
3,1,25.0,50.0,15.0,655.0,10.0,90.0,45.0,1
4,1,35.0,69.0,2458.0,3098.0,10.0,90.0,45.0,1
5,1,15.0,80.0,1597.0,2237.0,10.0,90.0,45.0,1
6,1,28.0,70.0,2361.0,3001.0,10.0,90.0,45.0,1
7,1,35.0,66.0,2551.0,3191.0,10.0,90.0,45.0,1
8,1,42.0,65.0,15.0,655.0,10.0,90.0,45.0,1
9,1,60.0,66.0,1021.0,1661.0,10.0,90.0,45.0,1
10,1,62.0,69.0,927.0,1567.0,10.0,90.0,45.0,1
11,1,14.0,66.0,1403.0,2043.0,10.0,90.0,45.0,1
12,1,30.0,50.0,10.0,650.0,10.0,90.0,45.0,1
13,1,34.0,60.0,2647.0,3287.0,20.0,90.0,45.0,1
14,1,16.0,42.0,257.0,897.0,20.0,90.0,45.0,1
15,1,25.0,85.0,1879.0,2519.0,20.0,90.0,45.0,1
16,1,28.0,52.0,12.0,652.0,20.0,90.0,45.0,1
17,1,30.0,56.0,2648.0,3288.0,20.0,90.0,45.0,1
18,1,18.0,75.0,2071.0,2711.0,20.0,90.0,45.0,1
19,1,15.0,75.0,1502.0,2142.0,20.0,90.0,45.0,1
20,1,58.0,70.0,833.0,1473.0,20.0,90.0,45.0,1
21,1,22.0,75.0,2165.0,2805.0,30.0,90.0,45.0,0
22,1,45.0,70.0,20.0,660.0,30.0,90.0,45.0,0
23,1,20.0,80.0,1976.0,2616.0,40.0,90.0,45.0,0
24,1,20.0,85.0,1694.0,2334.0,40.0,90.0,45.0,0
25,1,22.0,66.0,2264.0,2904.0,40.0,90.0,45.0,0
