51
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,683.0,743.0,10.0,10.0,5.0,1
2,1,38.0,15.0,609.0,872.0,10.0,10.0,5.0,1
3,1,90.0,35.0,132.0,375.0,10.0,10.0,5.0,1
4,1,88.0,30.0,252.0,359.0,10.0,10.0,5.0,1
5,1,40.0,5.0,45.0,525.0,10.0,10.0,5.0,1
6,1,42.0,15.0,494.0,699.0,10.0,10.0,5.0,1
7,1,87.0,30.0,562.0,799.0,10.0,10.0,5.0,1
8,1,85.0,25.0,71.0,208.0,10.0,10.0,5.0,1
9,1,65.0,82.0,377.0,857.0,10.0,10.0,5.0,1
10,1,5.0,45.0,35.0,366.0,10.0,10.0,5.0,1
11,1,42.0,12.0,460.0,539.0,10.0,10.0,5.0,1
12,1,92.0,30.0,78.0,339.0,10.0,10.0,5.0,1
13,1,55.0,80.0,33.0,166.0,10.0,10.0,5.0,1
14,1,15.0,80.0,397.0,457.0,10.0,10.0,5.0,1
15,1,55.0,82.0,247.0,307.0,10.0,10.0,5.0,1
16,1,20.0,82.0,37.0,177.0,10.0,10.0,5.0,1
17,1,18.0,80.0,432.0,665.0,10.0,10.0,5.0,1
18,1,2.0,45.0,38.0,322.0,10.0,10.0,5.0,1
19,1,22.0,85.0,291.0,771.0,10.0,10.0,5.0,1
20,1,42.0,5.0,424.0,904.0,10.0,10.0,5.0,1
21,1,60.0,80.0,46.0,201.0,10.0,10.0,5.0,1
22,1,58.0,75.0,377.0,494.0,20.0,10.0,5.0,1
23,1,55.0,85.0,531.0,736.0,20.0,10.0,5.0,1
24,1,67.0,85.0,655.0,778.0,20.0,10.0,5.0,1
25,1,88.0,35.0,50.0,530.0,20.0,10.0,5.0,1
26,1,25.0,85.0,431.0,911.0,20.0,10.0,5.0,1
27,1,35.0,5.0,821.0,881.0,20.0,10.0,5.0,1
28,1,8.0,45.0,43.0,523.0,20.0,10.0,5.0,1
29,1,20.0,85.0,40.0,520.0,20.0,10.0,5.0,1
30,1,18.0,75.0,393.0,502.0,20.0,10.0,5.0,1
31,1,44.0,5.0,306.0,483.0,20.0,10.0,5.0,1
32,1,0.0,45.0,698.0,827.0,20.0,10.0,5.0,1
33,1,15.0,75.0,120.0,600.0,20.0,10.0,5.0,1
34,1,0.0,40.0,204.0,425.0,20.0,10.0,5.0,1
35,1,10.0,35.0,401.0,461.0,20.0,10.0,5.0,1
36,1,2.0,40.0,204.0,264.0,20.0,10.0,5.0,1
37,1,95.0,35.0,138.0,273.0,20.0,10.0,5.0,1
38,1,22.0,75.0,30.0,510.0,30.0,10.0,5.0,1
39,1,10.0,40.0,535.0,622.0,30.0,10.0,5.0,1
40,1,95.0,30.0,349.0,829.0,30.0,10.0,5.0,1
41,1,62.0,80.0,308.0,368.0,30.0,10.0,5.0,0
42,1,85.0,35.0,307.0,787.0,30.0,10.0,5.0,0
43,1,38.0,5.0,231.0,291.0,30.0,10.0,5.0,0
44,1,60.0,85.0,339.0,438.0,30.0,10.0,5.0,0
45,1,72.0,35.0,327.0,807.0,30.0,10.0,5.0,0
46,1,8.0,40.0,225.0,285.0,40.0,10.0,5.0,0
47,1,65.0,85.0,43.0,186.0,40.0,10.0,5.0,0
48,1,42.0,10.0,199.0,428.0,40.0,10.0,5.0,0
49,1,40.0,15.0,383.0,486.0,40.0,10.0,5.0,0
50,1,20.0,80.0,674.0,734.0,40.0,10.0,5.0,0
