101
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,15.0,19.0,469.0,964.0,1.0,10.0,5.0,1
2,1,2.0,48.0,338.0,805.0,1.0,10.0,5.0,1
3,1,22.0,22.0,18.0,585.0,2.0,10.0,5.0,1
4,1,63.0,23.0,441.0,918.0,2.0,10.0,5.0,1
5,1,5.0,30.0,444.0,959.0,2.0,10.0,5.0,1
6,1,25.0,30.0,245.0,684.0,3.0,10.0,5.0,1
7,1,65.0,35.0,435.0,960.0,3.0,10.0,5.0,1
8,1,61.0,52.0,207.0,676.0,3.0,10.0,5.0,1
9,1,31.0,67.0,225.0,654.0,3.0,10.0,5.0,1
10,1,17.0,34.0,449.0,971.0,3.0,10.0,5.0,1
11,1,20.0,50.0,172.0,569.0,5.0,10.0,5.0,1
12,1,42.0,7.0,219.0,688.0,5.0,10.0,5.0,1
13,1,37.0,56.0,368.0,968.0,5.0,10.0,5.0,1
14,1,24.0,12.0,25.0,560.0,5.0,10.0,5.0,1
15,1,2.0,60.0,41.0,615.0,5.0,10.0,5.0,1
16,1,56.0,37.0,470.0,968.0,6.0,10.0,5.0,1
17,1,65.0,20.0,438.0,956.0,6.0,10.0,5.0,1
18,1,37.0,47.0,12.0,513.0,6.0,10.0,5.0,1
19,1,53.0,12.0,412.0,865.0,6.0,10.0,5.0,1
20,1,32.0,12.0,246.0,705.0,7.0,10.0,5.0,1
21,1,11.0,31.0,278.0,669.0,7.0,10.0,5.0,1
22,1,23.0,3.0,458.0,867.0,7.0,10.0,5.0,1
23,1,35.0,17.0,18.0,534.0,7.0,10.0,5.0,1
24,1,20.0,20.0,443.0,856.0,8.0,10.0,5.0,1
25,1,46.0,13.0,482.0,965.0,8.0,10.0,5.0,1
26,1,63.0,65.0,453.0,948.0,8.0,10.0,5.0,1
27,1,30.0,5.0,30.0,519.0,8.0,10.0,5.0,1
28,1,15.0,77.0,46.0,524.0,9.0,10.0,5.0,1
29,1,27.0,43.0,11.0,502.0,9.0,10.0,5.0,1
30,1,40.0,25.0,201.0,596.0,9.0,10.0,5.0,1
31,1,20.0,26.0,164.0,601.0,9.0,10.0,5.0,1
32,1,10.0,43.0,245.0,640.0,9.0,10.0,5.0,1
33,1,44.0,17.0,143.0,564.0,9.0,10.0,5.0,1
34,1,26.0,52.0,104.0,563.0,9.0,10.0,5.0,1
35,1,64.0,42.0,29.0,513.0,9.0,10.0,5.0,1
36,1,45.0,65.0,418.0,829.0,9.0,10.0,5.0,1
37,1,27.0,69.0,34.0,588.0,10.0,10.0,5.0,1
38,1,19.0,21.0,21.0,506.0,10.0,10.0,5.0,1
39,1,41.0,49.0,451.0,974.0,10.0,10.0,5.0,1
40,1,49.0,58.0,176.0,625.0,10.0,10.0,5.0,1
41,1,14.0,37.0,21.0,568.0,11.0,10.0,5.0,1
42,1,22.0,27.0,445.0,852.0,11.0,10.0,5.0,1
43,1,53.0,52.0,24.0,575.0,11.0,10.0,5.0,1
44,1,45.0,20.0,36.0,509.0,11.0,10.0,5.0,1
45,1,20.0,65.0,33.0,511.0,12.0,10.0,5.0,1
46,1,25.0,21.0,462.0,823.0,12.0,10.0,5.0,1
47,1,20.0,40.0,229.0,582.0,12.0,10.0,5.0,1
48,1,49.0,42.0,129.0,534.0,13.0,10.0,5.0,1
49,1,12.0,24.0,126.0,541.0,13.0,10.0,5.0,1
50,1,47.0,47.0,379.0,810.0,13.0,10.0,5.0,1
51,1,55.0,45.0,378.0,733.0,13.0,10.0,5.0,1
52,1,37.0,31.0,256.0,647.0,14.0,10.0,5.0,1
53,1,65.0,55.0,367.0,776.0,14.0,10.0,5.0,1
54,1,53.0,43.0,460.0,970.0,14.0,10.0,5.0,1
55,1,26.0,35.0,409.0,981.0,15.0,10.0,5.0,1
56,1,57.0,68.0,98.0,537.0,15.0,10.0,5.0,1
57,1,41.0,37.0,6.0,526.0,16.0,10.0,5.0,1
58,1,55.0,60.0,231.0,666.0,16.0,10.0,5.0,1
59,1,6.0,38.0,29.0,589.0,16.0,10.0,5.0,1
60,1,30.0,60.0,430.0,779.0,16.0,10.0,5.0,1
61,1,15.0,47.0,23.0,515.0,16.0,10.0,5.0,1
62,1,5.0,5.0,130.0,577.0,16.0,10.0,5.0,1
63,1,35.0,40.0,5.0,548.0,16.0,10.0,5.0,1
64,1,18.0,18.0,391.0,965.0,17.0,10.0,5.0,1
65,1,45.0,30.0,428.0,827.0,17.0,10.0,5.0,1
66,1,15.0,60.0,95.0,552.0,17.0,10.0,5.0,1
67,1,45.0,10.0,246.0,657.0,18.0,10.0,5.0,1
68,1,49.0,11.0,62.0,519.0,18.0,10.0,5.0,1
69,1,57.0,29.0,475.0,900.0,18.0,10.0,5.0,1
70,1,11.0,14.0,59.0,514.0,18.0,10.0,5.0,1
71,1,36.0,26.0,479.0,980.0,18.0,10.0,5.0,1
72,1,55.0,20.0,477.0,965.0,19.0,10.0,5.0,1
73,1,50.0,35.0,50.0,523.0,19.0,10.0,5.0,1
74,1,10.0,20.0,102.0,543.0,19.0,10.0,5.0,1
75,1,24.0,58.0,25.0,544.0,19.0,10.0,5.0,1
76,1,15.0,10.0,32.0,694.0,20.0,10.0,5.0,1
77,1,25.0,24.0,14.0,533.0,20.0,10.0,5.0,1
78,1,62.0,77.0,49.0,568.0,20.0,10.0,5.0,1
79,1,40.0,60.0,91.0,522.0,21.0,10.0,5.0,1
80,1,18.0,24.0,414.0,969.0,22.0,10.0,5.0,1
81,1,35.0,69.0,482.0,955.0,23.0,10.0,5.0,0
82,1,30.0,25.0,462.0,978.0,23.0,10.0,5.0,0
83,1,57.0,48.0,230.0,623.0,23.0,10.0,5.0,0
84,1,67.0,5.0,120.0,575.0,25.0,10.0,5.0,0
85,1,49.0,73.0,421.0,864.0,25.0,10.0,5.0,0
86,1,47.0,16.0,22.0,617.0,25.0,10.0,5.0,0
87,1,55.0,54.0,268.0,599.0,26.0,10.0,5.0,0
88,1,15.0,30.0,20.0,610.0,26.0,10.0,5.0,0
89,1,28.0,18.0,287.0,580.0,26.0,10.0,5.0,0
90,1,8.0,56.0,34.0,602.0,27.0,10.0,5.0,0
91,1,31.0,52.0,17.0,501.0,27.0,10.0,5.0,0
92,1,26.0,27.0,283.0,656.0,27.0,10.0,5.0,0
93,1,21.0,24.0,17.0,681.0,28.0,10.0,5.0,0
94,1,55.0,5.0,36.0,514.0,29.0,10.0,5.0,0
95,1,6.0,68.0,362.0,679.0,30.0,10.0,5.0,0
96,1,60.0,12.0,33.0,655.0,31.0,10.0,5.0,0
97,1,4.0,18.0,230.0,623.0,35.0,10.0,5.0,0
98,1,56.0,39.0,459.0,930.0,36.0,10.0,5.0,0
99,1,13.0,52.0,454.0,962.0,36.0,10.0,5.0,0
100,1,16.0,22.0,213.0,624.0,41.0,10.0,5.0,0
