101
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,213.0,568.0,10.0,90.0,45.0,1
2,1,48.0,30.0,246.0,899.0,10.0,90.0,45.0,1
3,1,50.0,30.0,223.0,738.0,10.0,90.0,45.0,1
4,1,38.0,10.0,1498.0,1921.0,10.0,90.0,45.0,1
5,1,42.0,15.0,897.0,1392.0,10.0,90.0,45.0,1
6,1,25.0,35.0,2201.0,2728.0,10.0,90.0,45.0,1
7,1,25.0,30.0,2015.0,2544.0,10.0,90.0,45.0,1
8,1,44.0,25.0,704.0,1197.0,10.0,90.0,45.0,1
9,1,55.0,80.0,272.0,701.0,10.0,90.0,45.0,1
10,1,36.0,40.0,2715.0,3156.0,10.0,90.0,45.0,1
11,1,30.0,35.0,2348.0,2771.0,10.0,90.0,45.0,1
12,1,30.0,30.0,1932.0,2437.0,10.0,90.0,45.0,1
13,1,32.0,20.0,1745.0,2240.0,10.0,90.0,45.0,1
14,1,33.0,35.0,2463.0,2842.0,10.0,90.0,45.0,1
15,1,35.0,32.0,2599.0,3076.0,10.0,90.0,45.0,1
16,1,48.0,20.0,812.0,1281.0,10.0,90.0,45.0,1
17,1,36.0,18.0,1612.0,2185.0,10.0,90.0,45.0,1
18,1,47.0,35.0,393.0,942.0,10.0,90.0,45.0,1
19,1,42.0,30.0,641.0,1070.0,10.0,90.0,45.0,1
20,1,62.0,40.0,2713.0,3275.0,10.0,90.0,45.0,1
21,1,65.0,82.0,549.0,1186.0,10.0,90.0,45.0,1
22,1,60.0,60.0,1349.0,1712.0,10.0,90.0,45.0,1
23,1,60.0,55.0,2789.0,3279.0,10.0,90.0,45.0,1
24,1,56.0,64.0,1116.0,1753.0,10.0,90.0,45.0,1
25,1,66.0,55.0,1604.0,2027.0,10.0,90.0,45.0,1
26,1,47.0,40.0,12.0,424.0,10.0,90.0,45.0,1
27,1,72.0,55.0,1591.0,2232.0,10.0,90.0,45.0,1
28,1,87.0,30.0,2505.0,2870.0,10.0,90.0,45.0,1
29,1,72.0,45.0,2701.0,3258.0,10.0,90.0,45.0,1
30,1,90.0,35.0,2002.0,2419.0,10.0,90.0,45.0,1
31,1,92.0,30.0,2169.0,2818.0,10.0,90.0,45.0,1
32,1,53.0,30.0,131.0,644.0,10.0,90.0,45.0,1
33,1,45.0,35.0,534.0,985.0,10.0,90.0,45.0,1
34,1,85.0,25.0,2369.0,2816.0,10.0,90.0,45.0,1
35,1,5.0,45.0,1076.0,1589.0,10.0,90.0,45.0,1
36,1,26.0,32.0,2018.0,2725.0,10.0,90.0,45.0,1
37,1,35.0,66.0,2628.0,3113.0,10.0,90.0,45.0,1
38,1,30.0,50.0,10.0,645.0,10.0,90.0,45.0,1
39,1,62.0,69.0,1030.0,1463.0,10.0,90.0,45.0,1
40,1,5.0,35.0,666.0,1245.0,10.0,90.0,45.0,1
41,1,60.0,66.0,1154.0,1527.0,10.0,90.0,45.0,1
42,1,42.0,65.0,15.0,402.0,10.0,90.0,45.0,1
43,1,28.0,70.0,2385.0,2976.0,10.0,90.0,45.0,1
44,1,22.0,85.0,1846.0,2365.0,10.0,90.0,45.0,1
45,1,20.0,55.0,170.0,595.0,10.0,90.0,45.0,1
46,1,14.0,66.0,1519.0,1926.0,10.0,90.0,45.0,1
47,1,20.0,50.0,168.0,787.0,10.0,90.0,45.0,1
48,1,35.0,69.0,2603.0,2952.0,10.0,90.0,45.0,1
49,1,23.0,52.0,93.0,484.0,10.0,90.0,45.0,1
50,1,8.0,62.0,1330.0,1919.0,10.0,90.0,45.0,1
51,1,15.0,80.0,1689.0,2144.0,10.0,90.0,45.0,1
52,1,25.0,50.0,23.0,368.0,10.0,90.0,45.0,1
53,1,2.0,40.0,772.0,1329.0,20.0,90.0,45.0,1
54,1,95.0,35.0,2079.0,2532.0,20.0,90.0,45.0,1
55,1,25.0,85.0,1985.0,2412.0,20.0,90.0,45.0,1
56,1,45.0,65.0,15.0,607.0,20.0,90.0,45.0,1
57,1,34.0,60.0,2653.0,3280.0,20.0,90.0,45.0,1
58,1,75.0,55.0,1783.0,2226.0,20.0,90.0,45.0,1
59,1,70.0,58.0,1513.0,1928.0,20.0,90.0,45.0,1
60,1,58.0,70.0,965.0,1340.0,20.0,90.0,45.0,1
61,1,64.0,46.0,2976.0,3275.0,20.0,90.0,45.0,1
62,1,16.0,42.0,331.0,822.0,20.0,90.0,45.0,1
63,1,67.0,85.0,518.0,1029.0,20.0,90.0,45.0,1
64,1,58.0,75.0,839.0,1276.0,20.0,90.0,45.0,1
65,1,78.0,40.0,2599.0,3164.0,20.0,90.0,45.0,1
66,1,18.0,75.0,2143.0,2638.0,20.0,90.0,45.0,1
67,1,55.0,85.0,373.0,790.0,20.0,90.0,45.0,1
68,1,4.0,55.0,1268.0,1785.0,20.0,90.0,45.0,1
69,1,33.0,32.0,2529.0,2962.0,20.0,90.0,45.0,1
70,1,10.0,35.0,585.0,1136.0,20.0,90.0,45.0,1
71,1,15.0,75.0,1560.0,2083.0,20.0,90.0,45.0,1
72,1,0.0,45.0,1036.0,1439.0,20.0,90.0,45.0,1
73,1,44.0,5.0,1078.0,1593.0,20.0,90.0,45.0,1
74,1,28.0,52.0,12.0,505.0,20.0,90.0,45.0,1
75,1,8.0,45.0,1190.0,1661.0,20.0,90.0,45.0,1
76,1,50.0,35.0,18.0,474.0,20.0,90.0,45.0,1
77,1,30.0,56.0,2675.0,3288.0,20.0,90.0,45.0,1
