51
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,71.0,711.0,10.0,90.0,45.0,1
2,1,25.0,50.0,15.0,655.0,10.0,90.0,45.0,1
3,1,48.0,20.0,727.0,1367.0,10.0,90.0,45.0,1
4,1,8.0,62.0,1305.0,1945.0,10.0,90.0,45.0,1
5,1,23.0,52.0,17.0,657.0,10.0,90.0,45.0,1
6,1,20.0,50.0,158.0,798.0,10.0,90.0,45.0,1
7,1,20.0,55.0,63.0,703.0,10.0,90.0,45.0,1
8,1,5.0,35.0,636.0,1276.0,10.0,90.0,45.0,1
9,1,5.0,45.0,1013.0,1653.0,10.0,90.0,45.0,1
10,1,36.0,18.0,1579.0,2219.0,10.0,90.0,45.0,1
11,1,35.0,32.0,2518.0,3158.0,10.0,90.0,45.0,1
12,1,33.0,35.0,2333.0,2973.0,10.0,90.0,45.0,1
13,1,32.0,20.0,1673.0,2313.0,10.0,90.0,45.0,1
14,1,30.0,30.0,1865.0,2505.0,10.0,90.0,45.0,1
15,1,30.0,35.0,2240.0,2880.0,10.0,90.0,45.0,1
16,1,36.0,40.0,2616.0,3256.0,10.0,90.0,45.0,1
17,1,14.0,66.0,1403.0,2043.0,10.0,90.0,45.0,1
18,1,30.0,50.0,10.0,650.0,10.0,90.0,45.0,1
19,1,26.0,32.0,2052.0,2692.0,10.0,90.0,45.0,1
20,1,35.0,66.0,2551.0,3191.0,10.0,90.0,45.0,1
21,1,62.0,69.0,927.0,1567.0,10.0,90.0,45.0,1
22,1,60.0,66.0,1021.0,1661.0,10.0,90.0,45.0,1
23,1,42.0,65.0,15.0,655.0,10.0,90.0,45.0,1
24,1,22.0,85.0,1786.0,2426.0,10.0,90.0,45.0,1
25,1,35.0,69.0,2458.0,3098.0,10.0,90.0,45.0,1
26,1,28.0,70.0,2361.0,3001.0,10.0,90.0,45.0,1
27,1,15.0,80.0,1597.0,2237.0,10.0,90.0,45.0,1
28,1,16.0,42.0,257.0,897.0,20.0,90.0,45.0,1
29,1,33.0,32.0,2426.0,3066.0,20.0,90.0,45.0,1
30,1,58.0,70.0,833.0,1473.0,20.0,90.0,45.0,1
31,1,34.0,60.0,2647.0,3287.0,20.0,90.0,45.0,1
32,1,0.0,45.0,918.0,1558.0,20.0,90.0,45.0,1
33,1,2.0,40.0,731.0,1371.0,20.0,90.0,45.0,1
34,1,15.0,75.0,1502.0,2142.0,20.0,90.0,45.0,1
35,1,10.0,35.0,541.0,1181.0,20.0,90.0,45.0,1
36,1,25.0,85.0,1879.0,2519.0,20.0,90.0,45.0,1
37,1,4.0,55.0,1207.0,1847.0,20.0,90.0,45.0,1
38,1,18.0,75.0,2071.0,2711.0,20.0,90.0,45.0,1
39,1,28.0,52.0,12.0,652.0,20.0,90.0,45.0,1
40,1,30.0,56.0,2648.0,3288.0,20.0,90.0,45.0,1
41,1,8.0,45.0,1106.0,1746.0,20.0,90.0,45.0,0
42,1,10.0,40.0,353.0,993.0,30.0,90.0,45.0,0
43,1,0.0,40.0,823.0,1463.0,30.0,90.0,45.0,0
44,1,22.0,75.0,2165.0,2805.0,30.0,90.0,45.0,0
45,1,34.0,25.0,1769.0,2409.0,30.0,90.0,45.0,0
46,1,45.0,70.0,20.0,660.0,30.0,90.0,45.0,0
47,1,8.0,40.0,445.0,1085.0,40.0,90.0,45.0,0
48,1,20.0,80.0,1976.0,2616.0,40.0,90.0,45.0,0
49,1,20.0,85.0,1694.0,2334.0,40.0,90.0,45.0,0
50,1,22.0,66.0,2264.0,2904.0,40.0,90.0,45.0,0
