101
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,231.0,551.0,10.0,90.0,45.0,1
2,1,48.0,30.0,413.0,733.0,10.0,90.0,45.0,1
3,1,50.0,30.0,321.0,641.0,10.0,90.0,45.0,1
4,1,38.0,10.0,1550.0,1870.0,10.0,90.0,45.0,1
5,1,42.0,15.0,985.0,1305.0,10.0,90.0,45.0,1
6,1,25.0,35.0,2305.0,2625.0,10.0,90.0,45.0,1
7,1,25.0,30.0,2120.0,2440.0,10.0,90.0,45.0,1
8,1,44.0,25.0,791.0,1111.0,10.0,90.0,45.0,1
9,1,55.0,80.0,327.0,647.0,10.0,90.0,45.0,1
10,1,36.0,40.0,2776.0,3096.0,10.0,90.0,45.0,1
11,1,30.0,35.0,2400.0,2720.0,10.0,90.0,45.0,1
12,1,30.0,30.0,2025.0,2345.0,10.0,90.0,45.0,1
13,1,32.0,20.0,1833.0,2153.0,10.0,90.0,45.0,1
14,1,33.0,35.0,2493.0,2813.0,10.0,90.0,45.0,1
15,1,35.0,32.0,2678.0,2998.0,10.0,90.0,45.0,1
16,1,48.0,20.0,887.0,1207.0,10.0,90.0,45.0,1
17,1,36.0,18.0,1739.0,2059.0,10.0,90.0,45.0,1
18,1,47.0,35.0,508.0,828.0,10.0,90.0,45.0,1
19,1,42.0,30.0,696.0,1016.0,10.0,90.0,45.0,1
20,1,62.0,40.0,2921.0,3241.0,10.0,90.0,45.0,1
21,1,65.0,82.0,708.0,1028.0,10.0,90.0,45.0,1
22,1,60.0,60.0,1371.0,1691.0,10.0,90.0,45.0,1
23,1,60.0,55.0,2959.0,3279.0,10.0,90.0,45.0,1
24,1,56.0,64.0,1275.0,1595.0,10.0,90.0,45.0,1
25,1,66.0,55.0,1656.0,1976.0,10.0,90.0,45.0,1
26,1,47.0,40.0,12.0,332.0,10.0,90.0,45.0,1
27,1,72.0,55.0,1752.0,2072.0,10.0,90.0,45.0,1
28,1,87.0,30.0,2528.0,2848.0,10.0,90.0,45.0,1
29,1,72.0,45.0,2820.0,3140.0,10.0,90.0,45.0,1
30,1,90.0,35.0,2051.0,2371.0,10.0,90.0,45.0,1
31,1,92.0,30.0,2334.0,2654.0,10.0,90.0,45.0,1
32,1,53.0,30.0,228.0,548.0,10.0,90.0,45.0,1
33,1,45.0,35.0,600.0,920.0,10.0,90.0,45.0,1
34,1,85.0,25.0,2433.0,2753.0,10.0,90.0,45.0,1
35,1,5.0,45.0,1173.0,1493.0,10.0,90.0,45.0,1
36,1,26.0,32.0,2212.0,2532.0,10.0,90.0,45.0,1
37,1,35.0,66.0,2711.0,3031.0,10.0,90.0,45.0,1
38,1,30.0,50.0,10.0,330.0,10.0,90.0,45.0,1
39,1,62.0,69.0,1087.0,1407.0,10.0,90.0,45.0,1
