101
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,0.0,3272.0,10.0,90.0,45.0,1
2,1,48.0,30.0,0.0,3278.0,10.0,90.0,45.0,1
3,1,50.0,30.0,0.0,3277.0,10.0,90.0,45.0,1
4,1,38.0,10.0,0.0,3259.0,10.0,90.0,45.0,1
5,1,42.0,15.0,1065.0,1225.0,10.0,90.0,45.0,1
6,1,25.0,35.0,0.0,3278.0,10.0,90.0,45.0,1
7,1,25.0,30.0,0.0,3275.0,10.0,90.0,45.0,1
8,1,44.0,25.0,0.0,3274.0,10.0,90.0,45.0,1
9,1,55.0,80.0,407.0,567.0,10.0,90.0,45.0,1
10,1,36.0,40.0,0.0,3289.0,10.0,90.0,45.0,1
11,1,30.0,35.0,0.0,3281.0,10.0,90.0,45.0,1
12,1,30.0,30.0,0.0,3277.0,10.0,90.0,45.0,1
13,1,32.0,20.0,1913.0,2073.0,10.0,90.0,45.0,1
14,1,33.0,35.0,0.0,3283.0,10.0,90.0,45.0,1
15,1,35.0,32.0,0.0,3281.0,10.0,90.0,45.0,1
16,1,48.0,20.0,0.0,3268.0,10.0,90.0,45.0,1
17,1,36.0,18.0,0.0,3267.0,10.0,90.0,45.0,1
18,1,47.0,35.0,0.0,3283.0,10.0,90.0,45.0,1
19,1,42.0,30.0,0.0,3279.0,10.0,90.0,45.0,1
20,1,62.0,40.0,0.0,3275.0,10.0,90.0,45.0,1
21,1,65.0,82.0,0.0,3259.0,10.0,90.0,45.0,1
22,1,60.0,60.0,0.0,3277.0,10.0,90.0,45.0,1
23,1,60.0,55.0,0.0,3279.0,10.0,90.0,45.0,1
24,1,56.0,64.0,0.0,3278.0,10.0,90.0,45.0,1
25,1,66.0,55.0,0.0,3273.0,10.0,90.0,45.0,1
26,1,47.0,40.0,12.0,172.0,10.0,90.0,45.0,1
27,1,72.0,55.0,0.0,3267.0,10.0,90.0,45.0,1
28,1,87.0,30.0,2608.0,2768.0,10.0,90.0,45.0,1
29,1,72.0,45.0,2900.0,3060.0,10.0,90.0,45.0,1
30,1,90.0,35.0,2131.0,2291.0,10.0,90.0,45.0,1
31,1,92.0,30.0,0.0,3244.0,10.0,90.0,45.0,1
32,1,53.0,30.0,0.0,3276.0,10.0,90.0,45.0,1
33,1,45.0,35.0,680.0,840.0,10.0,90.0,45.0,1
34,1,85.0,25.0,0.0,3248.0,10.0,90.0,45.0,1
35,1,5.0,45.0,0.0,3264.0,10.0,90.0,45.0,1
36,1,26.0,32.0,0.0,3277.0,10.0,90.0,45.0,1
37,1,35.0,66.0,0.0,3283.0,10.0,90.0,45.0,1
38,1,30.0,50.0,0.0,3290.0,10.0,90.0,45.0,1
39,1,62.0,69.0,0.0,3270.0,10.0,90.0,45.0,1
40,1,5.0,35.0,0.0,3261.0,10.0,90.0,45.0,1
41,1,60.0,66.0,1261.0,1421.0,10.0,90.0,45.0,1
42,1,42.0,65.0,0.0,3284.0,10.0,90.0,45.0,1
43,1,28.0,70.0,2601.0,2761.0,10.0,90.0,45.0,1
44,1,22.0,85.0,0.0,3260.0,10.0,90.0,45.0,1
45,1,20.0,55.0,0.0,3279.0,10.0,90.0,45.0,1
46,1,14.0,66.0,1643.0,1803.0,10.0,90.0,45.0,1
47,1,20.0,50.0,0.0,3280.0,10.0,90.0,45.0,1
48,1,35.0,69.0,2698.0,2858.0,10.0,90.0,45.0,1
49,1,23.0,52.0,0.0,3282.0,10.0,90.0,45.0,1
50,1,8.0,62.0,0.0,3265.0,10.0,90.0,45.0,1
51,1,15.0,80.0,0.0,3260.0,10.0,90.0,45.0,1
52,1,25.0,50.0,0.0,3285.0,10.0,90.0,45.0,1
53,1,2.0,40.0,0.0,3260.0,20.0,90.0,45.0,1
54,1,95.0,35.0,0.0,3242.0,20.0,90.0,45.0,1
55,1,25.0,85.0,0.0,3261.0,20.0,90.0,45.0,1
56,1,45.0,65.0,0.0,3284.0,20.0,90.0,45.0,1
57,1,34.0,60.0,2887.0,3047.0,20.0,90.0,45.0,1
58,1,75.0,55.0,0.0,3264.0,20.0,90.0,45.0,1
59,1,70.0,58.0,1641.0,1801.0,20.0,90.0,45.0,1
60,1,58.0,70.0,0.0,3273.0,20.0,90.0,45.0,1
61,1,64.0,46.0,3097.0,3257.0,20.0,90.0,45.0,1
62,1,16.0,42.0,0.0,3274.0,20.0,90.0,45.0,1
63,1,67.0,85.0,694.0,854.0,20.0,90.0,45.0,1
64,1,58.0,75.0,0.0,3269.0,20.0,90.0,45.0,1
65,1,78.0,40.0,0.0,3260.0,20.0,90.0,45.0,1
66,1,18.0,75.0,0.0,3266.0,20.0,90.0,45.0,1
67,1,55.0,85.0,502.0,662.0,20.0,90.0,45.0,1
68,1,4.0,55.0,0.0,3263.0,20.0,90.0,45.0,1
69,1,33.0,32.0,0.0,3280.0,20.0,90.0,45.0,1
70,1,10.0,35.0,0.0,3266.0,20.0,90.0,45.0,1
71,1,15.0,75.0,0.0,3264.0,20.0,90.0,45.0,1
72,1,0.0,45.0,0.0,3259.0,20.0,90.0,45.0,1
73,1,44.0,5.0,1256.0,1416.0,20.0,90.0,45.0,1
74,1,28.0,52.0,0.0,3287.0,20.0,90.0,45.0,1
75,1,8.0,45.0,0.0,3267.0,20.0,90.0,45.0,1
76,1,50.0,35.0,120.0,280.0,20.0,90.0,45.0,1
77,1,30.0,56.0,0.0,3288.0,20.0,90.0,45.0,1
78,1,35.0,5.0,0.0,3254.0,20.0,90.0,45.0,1
79,1,0.0,40.0,1063.0,1223.0,30.0,90.0,45.0,1
80,1,10.0,40.0,0.0,3268.0,30.0,90.0,45.0,1
81,1,65.0,60.0,0.0,3273.0,30.0,90.0,45.0,0
82,1,95.0,30.0,0.0,3241.0,30.0,90.0,45.0,0
83,1,34.0,25.0,0.0,3274.0,30.0,90.0,45.0,0
84,1,86.0,46.0,0.0,3253.0,30.0,90.0,45.0,0
85,1,60.0,85.0,0.0,3259.0,30.0,90.0,45.0,0
86,1,85.0,35.0,0.0,3252.0,30.0,90.0,45.0,0
87,1,40.0,5.0,0.0,3255.0,30.0,90.0,45.0,0
88,1,45.0,70.0,0.0,3279.0,30.0,90.0,45.0,0
89,1,38.0,5.0,1442.0,1602.0,30.0,90.0,45.0,0
90,1,22.0,75.0,2405.0,2565.0,30.0,90.0,45.0,0
91,1,62.0,80.0,0.0,3262.0,30.0,90.0,45.0,0
