51
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,0.0,3272.0,10.0,90.0,45.0,1
2,1,25.0,50.0,0.0,3285.0,10.0,90.0,45.0,1
3,1,48.0,20.0,967.0,1127.0,10.0,90.0,45.0,1
4,1,8.0,62.0,0.0,3265.0,10.0,90.0,45.0,1
5,1,23.0,52.0,209.0,369.0,10.0,90.0,45.0,1
6,1,20.0,50.0,0.0,3280.0,10.0,90.0,45.0,1
7,1,20.0,55.0,303.0,463.0,10.0,90.0,45.0,1
8,1,5.0,35.0,876.0,1036.0,10.0,90.0,45.0,1
9,1,5.0,45.0,1253.0,1413.0,10.0,90.0,45.0,1
10,1,36.0,18.0,1819.0,1979.0,10.0,90.0,45.0,1
11,1,35.0,32.0,2758.0,2918.0,10.0,90.0,45.0,1
12,1,33.0,35.0,0.0,3283.0,10.0,90.0,45.0,1
13,1,32.0,20.0,1913.0,2073.0,10.0,90.0,45.0,1
14,1,30.0,30.0,2105.0,2265.0,10.0,90.0,45.0,1
15,1,30.0,35.0,0.0,3281.0,10.0,90.0,45.0,1
16,1,36.0,40.0,0.0,3289.0,10.0,90.0,45.0,1
17,1,14.0,66.0,1643.0,1803.0,10.0,90.0,45.0,1
18,1,30.0,50.0,0.0,3290.0,10.0,90.0,45.0,1
19,1,26.0,32.0,0.0,3277.0,10.0,90.0,45.0,1
20,1,35.0,66.0,2791.0,2951.0,10.0,90.0,45.0,1
21,1,62.0,69.0,0.0,3270.0,10.0,90.0,45.0,1
22,1,60.0,66.0,1261.0,1421.0,10.0,90.0,45.0,1
23,1,42.0,65.0,0.0,3284.0,10.0,90.0,45.0,1
24,1,22.0,85.0,0.0,3260.0,10.0,90.0,45.0,1
25,1,35.0,69.0,2698.0,2858.0,10.0,90.0,45.0,1
26,1,28.0,70.0,2601.0,2761.0,10.0,90.0,45.0,1
27,1,15.0,80.0,0.0,3260.0,10.0,90.0,45.0,1
28,1,16.0,42.0,497.0,657.0,20.0,90.0,45.0,1
29,1,33.0,32.0,2666.0,2826.0,20.0,90.0,45.0,1
30,1,58.0,70.0,0.0,3273.0,20.0,90.0,45.0,1
31,1,34.0,60.0,2887.0,3047.0,20.0,90.0,45.0,1
32,1,0.0,45.0,1158.0,1318.0,20.0,90.0,45.0,1
33,1,2.0,40.0,0.0,3260.0,20.0,90.0,45.0,1
34,1,15.0,75.0,0.0,3264.0,20.0,90.0,45.0,1
35,1,10.0,35.0,0.0,3266.0,20.0,90.0,45.0,1
36,1,25.0,85.0,0.0,3261.0,20.0,90.0,45.0,1
37,1,4.0,55.0,0.0,3263.0,20.0,90.0,45.0,1
38,1,18.0,75.0,2311.0,2471.0,20.0,90.0,45.0,1
39,1,28.0,52.0,22.0,182.0,20.0,90.0,45.0,1
40,1,30.0,56.0,0.0,3288.0,20.0,90.0,45.0,1
41,1,8.0,45.0,0.0,3267.0,20.0,90.0,45.0,0
42,1,10.0,40.0,0.0,3268.0,30.0,90.0,45.0,0
43,1,0.0,40.0,1063.0,1223.0,30.0,90.0,45.0,0
44,1,22.0,75.0,2405.0,2565.0,30.0,90.0,45.0,0
45,1,34.0,25.0,0.0,3274.0,30.0,90.0,45.0,0
46,1,45.0,70.0,0.0,3279.0,30.0,90.0,45.0,0
47,1,8.0,40.0,685.0,845.0,40.0,90.0,45.0,0
48,1,20.0,80.0,2216.0,2376.0,40.0,90.0,45.0,0
49,1,20.0,85.0,0.0,3259.0,40.0,90.0,45.0,0
50,1,22.0,66.0,2504.0,2664.0,40.0,90.0,45.0,0
