26
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,302.0,479.0,10.0,90.0,45.0,1
2,1,22.0,85.0,1586.0,2625.0,10.0,90.0,45.0,1
3,1,25.0,50.0,15.0,532.0,10.0,90.0,45.0,1
4,1,35.0,69.0,2428.0,3127.0,10.0,90.0,45.0,1
5,1,15.0,80.0,1461.0,2372.0,10.0,90.0,45.0,1
6,1,28.0,70.0,2090.0,3271.0,10.0,90.0,45.0,1
7,1,35.0,66.0,2311.0,3283.0,10.0,90.0,45.0,1
8,1,42.0,65.0,15.0,208.0,10.0,90.0,45.0,1
9,1,60.0,66.0,1247.0,1434.0,10.0,90.0,45.0,1
10,1,62.0,69.0,1138.0,1355.0,10.0,90.0,45.0,1
11,1,14.0,66.0,1316.0,2129.0,10.0,90.0,45.0,1
12,1,30.0,50.0,10.0,963.0,10.0,90.0,45.0,1
13,1,34.0,60.0,2035.0,3288.0,20.0,90.0,45.0,1
14,1,16.0,42.0,209.0,944.0,20.0,90.0,45.0,1
15,1,25.0,85.0,1772.0,2625.0,20.0,90.0,45.0,1
16,1,28.0,52.0,12.0,752.0,20.0,90.0,45.0,1
17,1,30.0,56.0,2062.0,3288.0,20.0,90.0,45.0,1
18,1,18.0,75.0,1895.0,2886.0,20.0,90.0,45.0,1
19,1,15.0,75.0,1299.0,2344.0,20.0,90.0,45.0,1
20,1,58.0,70.0,1059.0,1246.0,20.0,90.0,45.0,1
21,1,22.0,75.0,2135.0,2834.0,30.0,90.0,45.0,0
22,1,45.0,70.0,157.0,428.0,30.0,90.0,45.0,0
23,1,20.0,80.0,1858.0,2733.0,40.0,90.0,45.0,0
24,1,20.0,85.0,1512.0,2515.0,40.0,90.0,45.0,0
25,1,22.0,66.0,2177.0,2990.0,40.0,90.0,45.0,0
