101
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,63.0,23.0,318.0,489.0,2.0,10.0,5.0,1
2,1,31.0,67.0,262.0,930.0,3.0,10.0,5.0,1
3,1,61.0,52.0,298.0,928.0,3.0,10.0,5.0,1
4,1,25.0,30.0,109.0,360.0,3.0,10.0,5.0,1
5,1,65.0,35.0,29.0,587.0,3.0,10.0,5.0,1
6,1,20.0,50.0,284.0,585.0,5.0,10.0,5.0,1
7,1,2.0,60.0,255.0,436.0,5.0,10.0,5.0,1
8,1,56.0,37.0,20.0,299.0,6.0,10.0,5.0,1
9,1,37.0,47.0,324.0,513.0,6.0,10.0,5.0,1
10,1,65.0,20.0,39.0,353.0,6.0,10.0,5.0,1
11,1,23.0,3.0,360.0,900.0,7.0,10.0,5.0,1
12,1,63.0,65.0,27.0,382.0,8.0,10.0,5.0,1
13,1,20.0,20.0,427.0,913.0,8.0,10.0,5.0,1
14,1,64.0,42.0,112.0,543.0,9.0,10.0,5.0,1
15,1,27.0,43.0,85.0,338.0,9.0,10.0,5.0,1
16,1,45.0,65.0,230.0,405.0,9.0,10.0,5.0,1
17,1,26.0,52.0,109.0,354.0,9.0,10.0,5.0,1
18,1,87.0,30.0,564.0,797.0,10.0,10.0,5.0,1
19,1,55.0,82.0,62.0,491.0,10.0,10.0,5.0,1
20,1,20.0,82.0,37.0,677.0,10.0,10.0,5.0,1
21,1,60.0,80.0,36.0,800.0,10.0,10.0,5.0,1
22,1,65.0,82.0,530.0,703.0,10.0,10.0,5.0,1
23,1,18.0,80.0,435.0,662.0,10.0,10.0,5.0,1
24,1,2.0,45.0,38.0,366.0,10.0,10.0,5.0,1
25,1,85.0,25.0,51.0,673.0,10.0,10.0,5.0,1
26,1,42.0,5.0,636.0,904.0,10.0,10.0,5.0,1
27,1,42.0,12.0,423.0,576.0,10.0,10.0,5.0,1
28,1,55.0,80.0,33.0,624.0,10.0,10.0,5.0,1
29,1,88.0,30.0,114.0,497.0,10.0,10.0,5.0,1
30,1,90.0,35.0,131.0,376.0,10.0,10.0,5.0,1
31,1,5.0,45.0,35.0,457.0,10.0,10.0,5.0,1
32,1,92.0,30.0,68.0,349.0,10.0,10.0,5.0,1
33,1,38.0,15.0,598.0,883.0,10.0,10.0,5.0,1
34,1,22.0,85.0,473.0,588.0,10.0,10.0,5.0,1
35,1,40.0,5.0,158.0,391.0,10.0,10.0,5.0,1
36,1,15.0,80.0,272.0,581.0,10.0,10.0,5.0,1
37,1,42.0,15.0,511.0,682.0,10.0,10.0,5.0,1
38,1,49.0,58.0,369.0,460.0,10.0,10.0,5.0,1
39,1,5.0,35.0,359.0,911.0,10.0,10.0,5.0,1
40,1,49.0,42.0,651.0,906.0,13.0,10.0,5.0,1
41,1,47.0,47.0,426.0,942.0,13.0,10.0,5.0,1
42,1,12.0,24.0,365.0,472.0,13.0,10.0,5.0,1
43,1,53.0,43.0,14.0,669.0,14.0,10.0,5.0,1
44,1,65.0,55.0,201.0,400.0,14.0,10.0,5.0,1
45,1,37.0,31.0,19.0,326.0,14.0,10.0,5.0,1
46,1,26.0,35.0,170.0,565.0,15.0,10.0,5.0,1
47,1,35.0,40.0,11.0,570.0,16.0,10.0,5.0,1
48,1,41.0,37.0,423.0,828.0,16.0,10.0,5.0,1
49,1,5.0,5.0,183.0,400.0,16.0,10.0,5.0,1
50,1,55.0,60.0,568.0,753.0,16.0,10.0,5.0,1
51,1,30.0,60.0,421.0,896.0,16.0,10.0,5.0,1
52,1,45.0,30.0,20.0,497.0,17.0,10.0,5.0,1
53,1,15.0,60.0,613.0,894.0,17.0,10.0,5.0,1
54,1,57.0,29.0,304.0,605.0,18.0,10.0,5.0,1
55,1,24.0,58.0,100.0,539.0,19.0,10.0,5.0,1
56,1,55.0,20.0,281.0,490.0,19.0,10.0,5.0,1
57,1,50.0,35.0,404.0,829.0,19.0,10.0,5.0,1
58,1,10.0,20.0,42.0,466.0,19.0,10.0,5.0,1
59,1,25.0,85.0,591.0,874.0,20.0,10.0,5.0,1
60,1,18.0,75.0,249.0,646.0,20.0,10.0,5.0,1
61,1,35.0,5.0,348.0,904.0,20.0,10.0,5.0,1
62,1,8.0,45.0,166.0,399.0,20.0,10.0,5.0,1
63,1,95.0,35.0,57.0,664.0,20.0,10.0,5.0,1
64,1,88.0,35.0,102.0,347.0,20.0,10.0,5.0,1
65,1,15.0,10.0,380.0,902.0,20.0,10.0,5.0,1
66,1,44.0,5.0,338.0,451.0,20.0,10.0,5.0,1
67,1,15.0,75.0,281.0,438.0,20.0,10.0,5.0,1
68,1,10.0,35.0,236.0,625.0,20.0,10.0,5.0,1
69,1,67.0,85.0,396.0,905.0,20.0,10.0,5.0,1
70,1,0.0,45.0,359.0,909.0,20.0,10.0,5.0,1
71,1,0.0,40.0,214.0,415.0,20.0,10.0,5.0,1
72,1,2.0,40.0,39.0,538.0,20.0,10.0,5.0,1
73,1,58.0,75.0,207.0,664.0,20.0,10.0,5.0,1
74,1,55.0,85.0,549.0,718.0,20.0,10.0,5.0,1
75,1,20.0,85.0,40.0,390.0,20.0,10.0,5.0,1
76,1,40.0,60.0,441.0,902.0,21.0,10.0,5.0,1
77,1,30.0,25.0,347.0,566.0,23.0,10.0,5.0,1
78,1,35.0,69.0,211.0,930.0,23.0,10.0,5.0,1
79,1,57.0,48.0,385.0,518.0,23.0,10.0,5.0,1
80,1,67.0,5.0,565.0,897.0,25.0,10.0,5.0,1
81,1,55.0,54.0,538.0,705.0,26.0,10.0,5.0,0
82,1,8.0,56.0,195.0,654.0,27.0,10.0,5.0,0
83,1,31.0,52.0,9.0,532.0,27.0,10.0,5.0,0
84,1,21.0,24.0,332.0,485.0,28.0,10.0,5.0,0
85,1,10.0,40.0,470.0,687.0,30.0,10.0,5.0,0
86,1,22.0,75.0,73.0,350.0,30.0,10.0,5.0,0
87,1,72.0,35.0,471.0,662.0,30.0,10.0,5.0,0
88,1,6.0,68.0,258.0,565.0,30.0,10.0,5.0,0
89,1,38.0,5.0,45.0,522.0,30.0,10.0,5.0,0
90,1,95.0,30.0,509.0,668.0,30.0,10.0,5.0,0
91,1,85.0,35.0,462.0,631.0,30.0,10.0,5.0,0
92,1,62.0,80.0,131.0,544.0,30.0,10.0,5.0,0
93,1,60.0,85.0,233.0,544.0,30.0,10.0,5.0,0
94,1,60.0,12.0,162.0,493.0,31.0,10.0,5.0,0
95,1,4.0,18.0,546.0,667.0,35.0,10.0,5.0,0
96,1,40.0,15.0,263.0,606.0,40.0,10.0,5.0,0
97,1,65.0,85.0,43.0,712.0,40.0,10.0,5.0,0
98,1,20.0,80.0,418.0,913.0,40.0,10.0,5.0,0
99,1,8.0,40.0,33.0,510.0,40.0,10.0,5.0,0
100,1,42.0,10.0,205.0,422.0,40.0,10.0,5.0,0
