51
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,35.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,2.0,48.0,458.0,685.0,1.0,10.0,5.0,1
2,1,5.0,30.0,409.0,959.0,2.0,10.0,5.0,1
3,1,65.0,35.0,633.0,918.0,3.0,10.0,5.0,1
4,1,25.0,30.0,266.0,663.0,3.0,10.0,5.0,1
5,1,42.0,7.0,225.0,682.0,5.0,10.0,5.0,1
6,1,2.0,60.0,41.0,710.0,5.0,10.0,5.0,1
7,1,24.0,12.0,25.0,616.0,5.0,10.0,5.0,1
8,1,20.0,50.0,292.0,449.0,5.0,10.0,5.0,1
9,1,65.0,20.0,400.0,956.0,6.0,10.0,5.0,1
10,1,23.0,3.0,578.0,747.0,7.0,10.0,5.0,1
11,1,35.0,17.0,74.0,351.0,7.0,10.0,5.0,1
12,1,20.0,20.0,563.0,736.0,8.0,10.0,5.0,1
13,1,63.0,65.0,439.0,948.0,8.0,10.0,5.0,1
14,1,30.0,5.0,30.0,529.0,8.0,10.0,5.0,1
15,1,40.0,25.0,243.0,554.0,9.0,10.0,5.0,1
16,1,64.0,42.0,129.0,374.0,9.0,10.0,5.0,1
17,1,10.0,43.0,288.0,597.0,9.0,10.0,5.0,1
18,1,45.0,65.0,538.0,709.0,9.0,10.0,5.0,1
19,1,41.0,49.0,636.0,919.0,10.0,10.0,5.0,1
20,1,45.0,20.0,156.0,389.0,11.0,10.0,5.0,1
21,1,53.0,52.0,24.0,646.0,11.0,10.0,5.0,1
22,1,20.0,40.0,349.0,462.0,12.0,10.0,5.0,1
23,1,20.0,65.0,33.0,510.0,12.0,10.0,5.0,1
24,1,55.0,45.0,498.0,613.0,13.0,10.0,5.0,1
25,1,47.0,47.0,499.0,690.0,13.0,10.0,5.0,1
26,1,65.0,55.0,487.0,656.0,14.0,10.0,5.0,1
27,1,5.0,5.0,147.0,560.0,16.0,10.0,5.0,1
28,1,35.0,40.0,5.0,612.0,16.0,10.0,5.0,1
29,1,41.0,37.0,44.0,325.0,16.0,10.0,5.0,1
30,1,6.0,38.0,29.0,669.0,16.0,10.0,5.0,1
31,1,55.0,60.0,254.0,643.0,16.0,10.0,5.0,1
32,1,30.0,60.0,496.0,713.0,16.0,10.0,5.0,1
33,1,15.0,60.0,215.0,432.0,17.0,10.0,5.0,1
34,1,45.0,30.0,548.0,707.0,17.0,10.0,5.0,1
35,1,11.0,14.0,72.0,501.0,18.0,10.0,5.0,1
36,1,45.0,10.0,280.0,623.0,18.0,10.0,5.0,1
37,1,50.0,35.0,170.0,403.0,19.0,10.0,5.0,1
38,1,55.0,20.0,470.0,965.0,19.0,10.0,5.0,1
39,1,10.0,20.0,222.0,423.0,19.0,10.0,5.0,1
40,1,15.0,10.0,32.0,454.0,20.0,10.0,5.0,1
41,1,40.0,60.0,115.0,498.0,21.0,10.0,5.0,0
42,1,35.0,69.0,602.0,835.0,23.0,10.0,5.0,0
43,1,30.0,25.0,426.0,978.0,23.0,10.0,5.0,0
44,1,15.0,30.0,20.0,370.0,26.0,10.0,5.0,0
45,1,31.0,52.0,91.0,336.0,27.0,10.0,5.0,0
46,1,8.0,56.0,34.0,362.0,27.0,10.0,5.0,0
47,1,55.0,5.0,36.0,513.0,29.0,10.0,5.0,0
48,1,6.0,68.0,444.0,597.0,30.0,10.0,5.0,0
49,1,60.0,12.0,33.0,797.0,31.0,10.0,5.0,0
50,1,13.0,52.0,694.0,962.0,36.0,10.0,5.0,0
