51
700.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,52.0,75.0,302.0,479.0,10.0,90.0,45.0,1
2,1,25.0,50.0,15.0,532.0,10.0,90.0,45.0,1
3,1,48.0,20.0,812.0,1281.0,10.0,90.0,45.0,1
4,1,8.0,62.0,1036.0,2213.0,10.0,90.0,45.0,1
5,1,23.0,52.0,17.0,602.0,10.0,90.0,45.0,1
6,1,20.0,50.0,20.0,948.0,10.0,90.0,45.0,1
7,1,20.0,55.0,63.0,702.0,10.0,90.0,45.0,1
8,1,5.0,35.0,377.0,1534.0,10.0,90.0,45.0,1
9,1,5.0,45.0,819.0,1846.0,10.0,90.0,45.0,1
10,1,36.0,18.0,1468.0,2329.0,10.0,90.0,45.0,1
11,1,35.0,32.0,2480.0,3195.0,10.0,90.0,45.0,1
12,1,33.0,35.0,2368.0,2937.0,10.0,90.0,45.0,1
13,1,32.0,20.0,1621.0,2364.0,10.0,90.0,45.0,1
14,1,30.0,30.0,1805.0,2564.0,10.0,90.0,45.0,1
15,1,30.0,35.0,2242.0,2877.0,10.0,90.0,45.0,1
16,1,36.0,40.0,2605.0,3266.0,10.0,90.0,45.0,1
17,1,14.0,66.0,1316.0,2129.0,10.0,90.0,45.0,1
18,1,30.0,50.0,10.0,963.0,10.0,90.0,45.0,1
19,1,26.0,32.0,1842.0,2901.0,10.0,90.0,45.0,1
20,1,35.0,66.0,2311.0,3283.0,10.0,90.0,45.0,1
21,1,62.0,69.0,1138.0,1355.0,10.0,90.0,45.0,1
22,1,60.0,66.0,1247.0,1434.0,10.0,90.0,45.0,1
23,1,42.0,65.0,15.0,208.0,10.0,90.0,45.0,1
24,1,22.0,85.0,1586.0,2625.0,10.0,90.0,45.0,1
25,1,35.0,69.0,2428.0,3127.0,10.0,90.0,45.0,1
26,1,28.0,70.0,2090.0,3271.0,10.0,90.0,45.0,1
27,1,15.0,80.0,1461.0,2372.0,10.0,90.0,45.0,1
28,1,16.0,42.0,209.0,944.0,20.0,90.0,45.0,1
29,1,33.0,32.0,2421.0,3070.0,20.0,90.0,45.0,1
30,1,58.0,70.0,1059.0,1246.0,20.0,90.0,45.0,1
31,1,34.0,60.0,2035.0,3288.0,20.0,90.0,45.0,1
32,1,0.0,45.0,834.0,1641.0,20.0,90.0,45.0,1
33,1,2.0,40.0,494.0,1607.0,20.0,90.0,45.0,1
34,1,15.0,75.0,1299.0,2344.0,20.0,90.0,45.0,1
35,1,10.0,35.0,309.0,1412.0,20.0,90.0,45.0,1
36,1,25.0,85.0,1772.0,2625.0,20.0,90.0,45.0,1
37,1,4.0,55.0,1010.0,2043.0,20.0,90.0,45.0,1
38,1,18.0,75.0,1895.0,2886.0,20.0,90.0,45.0,1
39,1,28.0,52.0,12.0,752.0,20.0,90.0,45.0,1
40,1,30.0,56.0,2062.0,3288.0,20.0,90.0,45.0,1
41,1,8.0,45.0,954.0,1897.0,20.0,90.0,45.0,0
42,1,10.0,40.0,336.0,1009.0,30.0,90.0,45.0,0
43,1,0.0,40.0,637.0,1648.0,30.0,90.0,45.0,0
44,1,22.0,75.0,2135.0,2834.0,30.0,90.0,45.0,0
45,1,34.0,25.0,1782.0,2395.0,30.0,90.0,45.0,0
46,1,45.0,70.0,157.0,428.0,30.0,90.0,45.0,0
47,1,8.0,40.0,234.0,1295.0,40.0,90.0,45.0,0
48,1,20.0,80.0,1858.0,2733.0,40.0,90.0,45.0,0
49,1,20.0,85.0,1512.0,2515.0,40.0,90.0,45.0,0
50,1,22.0,66.0,2177.0,2990.0,40.0,90.0,45.0,0
