101
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,63.0,23.0,164.0,644.0,2.0,10.0,5.0,1
2,1,31.0,67.0,870.0,930.0,3.0,10.0,5.0,1
3,1,61.0,52.0,789.0,928.0,3.0,10.0,5.0,1
4,1,25.0,30.0,25.0,505.0,3.0,10.0,5.0,1
5,1,65.0,35.0,197.0,257.0,3.0,10.0,5.0,1
6,1,20.0,50.0,405.0,465.0,5.0,10.0,5.0,1
7,1,2.0,60.0,240.0,451.0,5.0,10.0,5.0,1
8,1,56.0,37.0,20.0,500.0,6.0,10.0,5.0,1
9,1,37.0,47.0,311.0,526.0,6.0,10.0,5.0,1
10,1,65.0,20.0,39.0,316.0,6.0,10.0,5.0,1
11,1,23.0,3.0,794.0,854.0,7.0,10.0,5.0,1
12,1,63.0,65.0,27.0,507.0,8.0,10.0,5.0,1
13,1,20.0,20.0,675.0,735.0,8.0,10.0,5.0,1
14,1,64.0,42.0,298.0,358.0,9.0,10.0,5.0,1
15,1,27.0,43.0,14.0,494.0,9.0,10.0,5.0,1
16,1,45.0,65.0,214.0,421.0,9.0,10.0,5.0,1
17,1,26.0,52.0,14.0,494.0,9.0,10.0,5.0,1
18,1,87.0,30.0,562.0,799.0,10.0,10.0,5.0,1
19,1,55.0,82.0,247.0,307.0,10.0,10.0,5.0,1
20,1,20.0,82.0,37.0,177.0,10.0,10.0,5.0,1
21,1,60.0,80.0,46.0,201.0,10.0,10.0,5.0,1
22,1,65.0,82.0,377.0,857.0,10.0,10.0,5.0,1
23,1,18.0,80.0,432.0,665.0,10.0,10.0,5.0,1
24,1,2.0,45.0,38.0,322.0,10.0,10.0,5.0,1
25,1,85.0,25.0,71.0,208.0,10.0,10.0,5.0,1
26,1,42.0,5.0,424.0,904.0,10.0,10.0,5.0,1
27,1,42.0,12.0,460.0,539.0,10.0,10.0,5.0,1
28,1,55.0,80.0,33.0,166.0,10.0,10.0,5.0,1
29,1,88.0,30.0,252.0,359.0,10.0,10.0,5.0,1
30,1,90.0,35.0,132.0,375.0,10.0,10.0,5.0,1
31,1,5.0,45.0,35.0,366.0,10.0,10.0,5.0,1
32,1,92.0,30.0,78.0,339.0,10.0,10.0,5.0,1
33,1,38.0,15.0,609.0,872.0,10.0,10.0,5.0,1
34,1,22.0,85.0,291.0,771.0,10.0,10.0,5.0,1
35,1,40.0,5.0,45.0,525.0,10.0,10.0,5.0,1
36,1,15.0,80.0,397.0,457.0,10.0,10.0,5.0,1
37,1,42.0,15.0,494.0,699.0,10.0,10.0,5.0,1
38,1,49.0,58.0,332.0,497.0,10.0,10.0,5.0,1
39,1,5.0,35.0,683.0,743.0,10.0,10.0,5.0,1
40,1,49.0,42.0,457.0,937.0,13.0,10.0,5.0,1
41,1,47.0,47.0,817.0,942.0,13.0,10.0,5.0,1
42,1,12.0,24.0,389.0,449.0,13.0,10.0,5.0,1
43,1,53.0,43.0,14.0,74.0,14.0,10.0,5.0,1
44,1,65.0,55.0,191.0,410.0,14.0,10.0,5.0,1
45,1,37.0,31.0,19.0,499.0,14.0,10.0,5.0,1
46,1,26.0,35.0,338.0,398.0,15.0,10.0,5.0,1
47,1,35.0,40.0,11.0,140.0,16.0,10.0,5.0,1
48,1,41.0,37.0,570.0,681.0,16.0,10.0,5.0,1
49,1,5.0,5.0,57.0,537.0,16.0,10.0,5.0,1
50,1,55.0,60.0,554.0,767.0,16.0,10.0,5.0,1
51,1,30.0,60.0,629.0,689.0,16.0,10.0,5.0,1
52,1,45.0,30.0,191.0,310.0,17.0,10.0,5.0,1
53,1,15.0,60.0,623.0,884.0,17.0,10.0,5.0,1
54,1,57.0,29.0,425.0,485.0,18.0,10.0,5.0,1
55,1,24.0,58.0,262.0,377.0,19.0,10.0,5.0,1
56,1,55.0,20.0,273.0,498.0,19.0,10.0,5.0,1
57,1,50.0,35.0,560.0,673.0,19.0,10.0,5.0,1
58,1,10.0,20.0,42.0,522.0,19.0,10.0,5.0,1
59,1,25.0,85.0,431.0,911.0,20.0,10.0,5.0,1
60,1,18.0,75.0,393.0,502.0,20.0,10.0,5.0,1
61,1,35.0,5.0,821.0,881.0,20.0,10.0,5.0,1
62,1,8.0,45.0,43.0,523.0,20.0,10.0,5.0,1
63,1,95.0,35.0,138.0,273.0,20.0,10.0,5.0,1
64,1,88.0,35.0,50.0,530.0,20.0,10.0,5.0,1
65,1,15.0,10.0,842.0,902.0,20.0,10.0,5.0,1
66,1,44.0,5.0,306.0,483.0,20.0,10.0,5.0,1
67,1,15.0,75.0,120.0,600.0,20.0,10.0,5.0,1
68,1,10.0,35.0,401.0,461.0,20.0,10.0,5.0,1
69,1,67.0,85.0,655.0,778.0,20.0,10.0,5.0,1
70,1,0.0,45.0,698.0,827.0,20.0,10.0,5.0,1
71,1,0.0,40.0,204.0,425.0,20.0,10.0,5.0,1
72,1,2.0,40.0,204.0,264.0,20.0,10.0,5.0,1
73,1,58.0,75.0,377.0,494.0,20.0,10.0,5.0,1
74,1,55.0,85.0,531.0,736.0,20.0,10.0,5.0,1
75,1,20.0,85.0,40.0,520.0,20.0,10.0,5.0,1
76,1,40.0,60.0,613.0,730.0,21.0,10.0,5.0,1
77,1,30.0,25.0,342.0,571.0,23.0,10.0,5.0,1
78,1,35.0,69.0,780.0,930.0,23.0,10.0,5.0,1
79,1,57.0,48.0,212.0,692.0,23.0,10.0,5.0,1
80,1,67.0,5.0,611.0,897.0,25.0,10.0,5.0,1
81,1,55.0,54.0,382.0,862.0,26.0,10.0,5.0,0
82,1,8.0,56.0,366.0,483.0,27.0,10.0,5.0,0
83,1,31.0,52.0,187.0,247.0,27.0,10.0,5.0,0
84,1,21.0,24.0,310.0,507.0,28.0,10.0,5.0,0
85,1,10.0,40.0,535.0,622.0,30.0,10.0,5.0,0
86,1,22.0,75.0,30.0,510.0,30.0,10.0,5.0,0
87,1,72.0,35.0,327.0,807.0,30.0,10.0,5.0,0
88,1,6.0,68.0,382.0,442.0,30.0,10.0,5.0,0
89,1,38.0,5.0,231.0,291.0,30.0,10.0,5.0,0
90,1,95.0,30.0,349.0,829.0,30.0,10.0,5.0,0
91,1,85.0,35.0,307.0,787.0,30.0,10.0,5.0,0
92,1,62.0,80.0,308.0,368.0,30.0,10.0,5.0,0
93,1,60.0,85.0,339.0,438.0,30.0,10.0,5.0,0
94,1,60.0,12.0,298.0,358.0,31.0,10.0,5.0,0
95,1,4.0,18.0,516.0,697.0,35.0,10.0,5.0,0
96,1,40.0,15.0,383.0,486.0,40.0,10.0,5.0,0
97,1,65.0,85.0,43.0,186.0,40.0,10.0,5.0,0
98,1,20.0,80.0,674.0,734.0,40.0,10.0,5.0,0
99,1,8.0,40.0,225.0,285.0,40.0,10.0,5.0,0
100,1,42.0,10.0,199.0,428.0,40.0,10.0,5.0,0
