51
1000.0
id,type,x,y,timeStart,timeEnd,quantity,serviceTimeTruck,serviceTimeDrone,drone
0,0,40.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1,1,5.0,35.0,395.0,911.0,10.0,10.0,5.0,1
2,1,38.0,15.0,389.0,914.0,10.0,10.0,5.0,1
3,1,90.0,35.0,52.0,536.0,10.0,10.0,5.0,1
4,1,88.0,30.0,90.0,521.0,10.0,10.0,5.0,1
5,1,40.0,5.0,45.0,517.0,10.0,10.0,5.0,1
6,1,42.0,15.0,391.0,802.0,10.0,10.0,5.0,1
7,1,87.0,30.0,425.0,898.0,10.0,10.0,5.0,1
8,1,85.0,25.0,51.0,602.0,10.0,10.0,5.0,1
9,1,65.0,82.0,410.0,823.0,10.0,10.0,5.0,1
10,1,5.0,45.0,35.0,697.0,10.0,10.0,5.0,1
11,1,42.0,12.0,341.0,658.0,10.0,10.0,5.0,1
12,1,92.0,30.0,55.0,575.0,10.0,10.0,5.0,1
13,1,55.0,80.0,33.0,568.0,10.0,10.0,5.0,1
14,1,15.0,80.0,229.0,624.0,10.0,10.0,5.0,1
15,1,55.0,82.0,49.0,504.0,10.0,10.0,5.0,1
16,1,20.0,82.0,37.0,597.0,10.0,10.0,5.0,1
17,1,18.0,80.0,315.0,782.0,10.0,10.0,5.0,1
18,1,2.0,45.0,38.0,606.0,10.0,10.0,5.0,1
19,1,22.0,85.0,353.0,708.0,10.0,10.0,5.0,1
20,1,42.0,5.0,396.0,904.0,10.0,10.0,5.0,1
21,1,60.0,80.0,36.0,658.0,10.0,10.0,5.0,1
22,1,58.0,75.0,201.0,670.0,20.0,10.0,5.0,1
23,1,55.0,85.0,429.0,838.0,20.0,10.0,5.0,1
24,1,67.0,85.0,410.0,905.0,20.0,10.0,5.0,1
25,1,88.0,35.0,50.0,534.0,20.0,10.0,5.0,1
26,1,25.0,85.0,388.0,911.0,20.0,10.0,5.0,1
27,1,35.0,5.0,386.0,904.0,20.0,10.0,5.0,1
28,1,8.0,45.0,46.0,519.0,20.0,10.0,5.0,1
29,1,20.0,85.0,40.0,630.0,20.0,10.0,5.0,1
30,1,18.0,75.0,228.0,667.0,20.0,10.0,5.0,1
31,1,44.0,5.0,218.0,571.0,20.0,10.0,5.0,1
32,1,0.0,45.0,394.0,909.0,20.0,10.0,5.0,1
33,1,15.0,75.0,161.0,558.0,20.0,10.0,5.0,1
34,1,0.0,40.0,94.0,535.0,20.0,10.0,5.0,1
35,1,10.0,35.0,213.0,648.0,20.0,10.0,5.0,1
36,1,2.0,40.0,39.0,528.0,20.0,10.0,5.0,1
37,1,95.0,35.0,57.0,600.0,20.0,10.0,5.0,1
38,1,22.0,75.0,30.0,546.0,30.0,10.0,5.0,1
39,1,10.0,40.0,404.0,753.0,30.0,10.0,5.0,1
40,1,95.0,30.0,389.0,788.0,30.0,10.0,5.0,1
41,1,62.0,80.0,114.0,561.0,30.0,10.0,5.0,0
42,1,85.0,35.0,342.0,751.0,30.0,10.0,5.0,0
43,1,38.0,5.0,45.0,523.0,30.0,10.0,5.0,0
44,1,60.0,85.0,191.0,586.0,30.0,10.0,5.0,0
45,1,72.0,35.0,351.0,782.0,30.0,10.0,5.0,0
46,1,8.0,40.0,33.0,511.0,40.0,10.0,5.0,0
47,1,65.0,85.0,43.0,617.0,40.0,10.0,5.0,0
48,1,42.0,10.0,85.0,542.0,40.0,10.0,5.0,0
49,1,40.0,15.0,229.0,640.0,40.0,10.0,5.0,0
50,1,20.0,80.0,425.0,913.0,40.0,10.0,5.0,0
